bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr1:200000001-205000000	36230	36259	36460	36199	36352	36244	36740	36536	36156	37155	35908	35655	35665	35769	35528	35766	35357	35664	35447	35940	36318	36096	36469	36018	36701	35922	36285	36851	36545	36228	184351	184212	183763	183770	183842	184496	184190	184142	184019	184131	37404	37641	37672	37184	36728	37359	38014	37278	37357	37549	36512	36703	36817	36619	37014	36303	36370	37429	37078	36840	71101	71505	71261	71222	71458	71972	71829	71445	70933	71462	164307	164570	163792	163906	164311	164244	164400	164291	164396	164166	165532	166034	165056	165699	166352	166646	166749	164357	165124	165913	146638	146948	147632	147051	147000	147216	147376	147805	148402	146777
chr1:205000001-210000000	34292	34274	34693	35052	34516	34612	35009	34091	34586	34388	33387	34187	33601	33752	34095	34069	33837	33466	33773	34064	34552	34606	34790	33943	34767	34046	34690	34471	34183	34603	69527	69656	70210	69902	70002	70314	69867	69527	69136	69569	35383	35318	35337	35312	35235	34865	35553	35299	34744	35076	34596	34484	34669	34855	34809	34396	34727	34880	35320	34349	67839	67431	67916	67656	68482	67981	67979	67875	68075	68828	33984	34675	34698	33878	34693	34575	34469	34969	34091	34237	34821	35126	34861	34659	34981	34818	34821	34444	35409	34758	34874	34777	34835	34682	34763	34595	35054	35153	34867	35061
chr1:210000001-215000000	36085	35745	36701	36278	35910	36136	35975	36339	36038	36225	36069	35656	35432	35519	36074	35840	36303	35635	35517	35488	36469	36084	36449	36186	35882	36119	36241	36429	36209	36345	36683	36461	36968	36707	36834	36985	36547	36644	36953	36579	37500	37307	36702	37460	37392	36840	37117	37255	37086	37550	36333	36738	36638	36576	36488	36467	36815	37220	36735	37017	35369	35389	35704	35663	35312	35442	35563	35554	35497	35384	36583	35487	36887	36085	36236	36075	36582	36285	36180	36063	110250	109954	110230	110033	109682	109532	110234	110672	110333	110334	36645	36959	36959	36822	36938	36836	37091	36601	37134	36694
chr1:215000001-220000000	36081	36031	36455	36005	36864	36375	35801	35651	36259	36416	36244	35747	36720	35653	36054	35393	35736	35875	36059	35645	36367	35976	36372	35989	35880	36162	36578	36167	36469	36437	36477	36969	36620	36643	36328	36252	36939	36928	36509	37116	36903	37534	37405	37042	37432	37143	36747	36793	37322	36753	36386	36232	36890	36501	36435	36441	36878	36804	36592	36551	35237	35842	35138	35619	35381	35525	35722	35793	35351	35873	36762	36506	36410	36382	36583	36486	36532	36446	36832	36678	36360	35961	36150	36138	35999	36661	36551	36249	36628	36114	37123	36373	36564	36389	36968	36967	36588	36944	36595	36579
chr1:220000001-225000000	35163	35098	35410	34585	35659	35398	34705	35076	35536	34724	34769	34426	34520	34062	34015	34373	34288	34600	33813	34317	35083	35355	34332	34998	34990	35042	34692	34462	34693	35173	71441	71123	70947	70856	70837	70582	70989	71047	71508	70208	53525	53639	54065	54643	54129	53428	53993	53170	54195	53884	35577	35308	35420	35567	35399	35209	35386	35366	35499	35396	34801	34438	34519	34447	34509	34386	34027	34595	34390	34353	34972	35124	34793	34757	34972	34880	34489	34641	34731	34614	35260	35705	35944	35371	36063	35182	35883	35170	35543	35556	123896	124067	123666	124644	124309	124065	124289	123591	123546	123485
chr1:225000001-230000000	35229	35467	35610	35991	35910	35524	35784	35738	35191	35266	35245	34753	34695	35370	35195	34857	34696	34681	35330	35236	106316	106460	106692	105816	106300	105843	106437	106651	106087	105653	162483	161984	161808	161874	162597	161510	162342	161734	161112	162517	54976	54808	55157	55245	54636	54845	56085	55013	54818	54952	35869	36099	36621	36126	35910	35940	36077	35756	36705	35865	70190	70440	70433	71033	69645	70506	70288	70136	70340	70570	36158	36007	35780	35055	35985	35562	35932	35934	35591	35471	35744	35973	35640	36169	35906	36425	36161	36274	35242	36239	35817	35856	35568	36148	35863	35770	36066	35800	35632	35498
chr1:230000001-235000000	35657	36175	35670	35845	36021	35639	36007	35942	35590	36497	35330	34805	34920	35029	35116	35607	34851	35434	35267	35298	35417	36592	36330	35458	36246	36115	35087	36011	35843	36059	36497	36617	35844	36685	36076	36269	36211	36208	36152	36702	37216	36981	37179	36609	37188	36682	37451	37069	36756	36857	36059	36194	35994	36560	36371	36151	36893	36015	36095	36273	69807	70860	70532	70306	70249	69821	70297	70302	69941	70456	36086	36265	35936	36090	36393	35953	36134	36021	36146	36099	36385	36298	36478	36442	35789	36172	36509	35884	36448	36688	36136	36303	36590	36660	36434	36449	36412	36570	36263	36878
chr1:235000001-240000000	36191	36622	36402	35823	36322	36250	36202	35771	36446	36363	35317	35701	35660	35410	35924	35960	34860	35799	35583	35457	36272	35946	36083	36535	36701	36751	35871	36092	35858	36370	36608	36848	36873	36155	36311	36422	36471	36875	36841	37364	186818	186507	185323	186578	186189	186559	187480	186761	187371	186380	92289	92626	93087	93266	93150	91851	92749	92473	92437	92969	89869	89474	89227	90213	90551	90522	89615	89921	90366	90105	91498	90748	90450	91953	90787	91605	91286	91732	91597	90343	90842	91687	90449	91477	90407	91845	91363	91531	91149	91134	90968	91795	92169	91427	91973	91306	90930	91962	91463	91627
chr1:240000001-245000000	29228	29459	29791	29832	29536	29871	29752	29502	29762	29395	29006	28538	29301	28923	29209	29023	29279	28985	29525	28852	102858	103020	103400	102110	103499	103570	103337	103326	102798	103529	119208	119729	117951	118563	118923	118982	120100	118950	118745	119361	29936	30354	29898	30170	30208	30427	30494	29698	30442	29938	30233	29722	29402	29702	29610	29430	29721	30489	29271	29719	100987	101420	101723	101635	102697	101087	101327	102038	101674	101355	29605	29604	29679	29839	29011	29739	29628	29917	29103	29772	30099	30077	29951	30074	29863	29869	29647	29707	30303	29626	30140	29926	29464	29555	29713	29875	29913	30082	29867	29913
chr1:245000001-248956422	23293	23223	23173	23535	23997	23210	23772	23532	23689	24210	22997	23251	22533	23233	23313	22902	23290	22910	23427	23484	23646	23770	23429	23421	23370	23822	23465	23268	23757	23435	23831	23927	23661	23717	23870	24039	24153	23959	23684	23311	23893	23949	24361	24032	23898	23935	23701	24307	23885	23721	23986	23835	23803	23831	23632	23842	23317	23786	23445	23406	23126	22523	22771	22900	22832	22906	23047	23221	22912	23240	23516	23960	23364	23904	23471	23705	23364	23465	23165	23253	23724	23729	23679	23840	23300	23851	23617	23678	23824	23705	24142	23907	24087	23543	24050	23593	24006	24051	23643	23920
chr2:1-5000000	29300	30152	29739	29850	30050	29558	29791	30098	29951	30189	29715	29914	29983	29767	30078	29854	30245	30358	30016	29705	119490	120181	120469	120069	120370	120197	119530	120762	120254	120655	120331	119229	119915	120491	119368	120549	119944	119942	120648	120124	30269	29855	29922	30016	29567	29680	29621	30221	29810	30225	29878	30132	30457	30468	30070	30326	29915	29902	30171	30289	104683	105108	105380	105271	105498	105568	105433	105452	105179	104989	30080	29709	29994	29811	30158	29941	29504	30122	29743	30598	30552	29987	29750	30145	30747	30049	30294	30359	30357	30376	29893	30064	30213	30167	30470	30035	29836	30092	30050	29699
chr2:5000001-10000000	33679	34588	34454	34197	34160	33779	34191	33990	33727	34377	33992	34261	33867	33526	33944	33886	33886	33830	34135	34220	33852	33547	34165	34075	34381	33867	34000	33668	33997	33724	33845	33457	34469	33910	34131	33990	34005	34331	33816	33884	33843	33875	33451	34124	33747	34053	33970	33853	33994	33965	101666	101479	101606	101410	102226	101320	101794	101727	101408	101423	102698	101666	102315	102115	101744	102048	102679	102505	101303	102003	102613	101828	102991	101620	102464	101411	102297	101870	101931	102449	102357	102933	102288	102332	102478	102364	102270	102813	102506	102164	102085	101452	101221	101547	102030	101904	101567	102019	102037	101909
chr2:10000001-15000000	33415	33836	33640	33586	33666	33952	33391	33710	33337	33961	33482	34322	32991	34097	33874	33367	34065	33794	33821	33550	34248	33885	33482	33770	33450	34017	33740	33848	33625	33778	33828	33924	33951	33850	33671	33615	33570	34157	33583	34117	33646	33508	33551	33349	33693	33912	33839	34203	33357	33956	34127	34246	33804	34324	33865	33990	33711	33858	34209	33841	85028	84850	85032	84271	84442	84800	85133	85227	85312	85505	33804	33868	34068	34130	34265	33571	34014	34270	33892	33706	85366	85578	84763	85584	85137	84922	85534	85193	84262	85285	33979	34504	33816	34360	33919	33540	34360	33623	34175	33392
chr2:15000001-20000000	33800	33977	34452	33449	34360	34367	33352	34419	34081	33705	33712	33749	33602	33876	34128	33953	34262	33991	33638	33663	34255	34047	34129	33885	34030	34329	33689	34298	33822	33540	34154	34289	33820	33919	34182	33310	33900	33749	33995	33292	84655	84418	84307	84051	83883	84281	84020	85019	83845	84254	33511	33709	33854	33902	34132	33775	34232	34052	33686	34090	84283	85340	85299	84912	85437	85597	85148	85031	85309	85060	34103	34252	34056	34063	33583	33567	33363	34118	33671	33946	34103	34054	33788	33980	33512	33745	34131	34173	33845	33846	33913	33818	33525	33741	33822	33921	33841	34217	33515	33971
chr2:20000001-25000000	33716	33519	33742	34263	33872	34100	34076	33582	33601	34426	33781	33747	34332	34056	34008	33483	34354	34069	34111	34034	100623	102411	101800	101674	101583	101059	101397	101045	102469	101785	135077	135642	136014	135138	135235	134974	135923	135570	135200	135664	34008	33553	33524	33813	34015	34163	33734	34153	33902	33394	50856	51365	51257	51031	51000	50591	50678	51050	50629	50810	50558	50816	50666	51045	51152	50565	50686	50639	51024	50692	51024	50431	50877	51065	50773	50660	51020	50674	50881	50781	51368	50672	50648	51292	50604	51464	51144	51075	50674	51024	50946	51206	51139	50192	50611	51076	51197	50590	50820	50836
chr2:25000001-30000000	34490	33615	34177	33883	33973	33789	33995	34338	34114	33631	34260	33839	33951	34004	34210	33697	34132	33946	34421	33898	34310	34267	34127	34051	33953	33766	34183	34094	34284	34096	153192	153568	152636	152875	152774	152045	152596	152926	152792	151910	33646	33548	33565	34291	33798	33725	33905	34177	34077	33516	34289	33890	34364	34004	34734	33832	34041	34249	34188	34357	33960	34382	34139	33922	34295	33805	34155	33814	34238	33864	33634	33922	33941	33839	33600	34001	34295	33815	33711	33692	34025	33989	34425	34443	34184	34220	34210	34044	34282	34371	34056	33970	34240	33876	33807	33947	33819	34329	34078	33767
chr2:30000001-35000000	33986	33915	34108	33796	33994	34016	34050	34295	34003	33525	33901	34049	34110	33725	33909	33828	33979	34318	33931	33930	151036	152287	151273	153042	152164	151414	152546	152406	152806	151347	152747	151152	152107	151980	152816	151698	151252	151721	153000	151765	50512	50571	50577	50268	50921	50276	50868	51030	50626	50539	33854	34046	33635	34177	33849	33575	33574	33920	33786	34065	135559	136703	135648	135714	135972	136073	135458	136768	135404	135726	33463	33687	33829	33882	33815	33612	33755	33721	33569	34005	101781	102257	102065	102490	102952	101996	102730	102999	102863	102142	101922	102101	101585	101441	102535	102028	101919	101520	101488	101651
chr2:35000001-40000000	33027	32726	33057	33420	32980	33173	32936	33190	32748	32715	33168	32841	32561	33039	32960	33073	33323	32753	32912	33157	98983	99002	98415	98850	98915	99642	100005	97968	98906	98104	98222	98334	98262	98446	98835	98455	98714	98750	98293	99074	33363	33508	33113	32611	32884	33103	32941	33050	32879	32725	115415	115263	115602	115493	114395	114969	114340	115319	115347	114602	116226	114337	115867	115734	115880	116147	115658	115956	116214	114866	115283	115506	115289	115083	114758	114796	116537	116117	115815	115886	115111	115907	115682	115591	115467	117376	115482	116009	115754	115737	115469	116194	115874	115128	116150	115652	114552	115994	115441	115797
chr2:40000001-45000000	33896	33789	33636	33831	33984	34180	34323	33901	33850	34370	33821	33625	34044	33509	33718	33712	34026	33953	33501	33481	33447	33703	33807	33798	33539	34169	33946	33904	34055	33401	83835	85220	84158	84464	84240	83498	84205	84212	83986	84653	118057	118621	119167	118324	117964	118477	118218	119870	118049	118390	34073	33894	33939	33790	34059	33910	33521	33460	33872	33694	34124	34479	34095	34509	34148	34288	34600	34252	34378	34149	34110	33692	33766	33931	34344	33458	34016	33809	33743	33657	34092	34146	34582	33516	34348	33952	33791	33985	33864	34030	33378	33746	34233	33836	33368	33818	33772	34193	33846	33742
chr2:45000001-50000000	33735	33840	33505	33921	33901	33820	33836	33933	34069	33903	34334	33834	34351	33842	33637	34006	33469	33821	33850	34053	67684	67831	67705	67770	67286	67343	67509	67493	67270	67486	67645	67377	67849	68342	67147	67481	67518	67807	68277	67098	118537	118109	118581	118328	118221	119300	117976	118754	118453	118813	33724	33725	34030	34176	34122	33605	33948	33708	34093	34216	34168	33978	34174	34107	33845	34135	34349	33798	34814	34374	33989	33532	33989	34246	33984	33613	33950	33560	34078	34043	51930	51173	51051	51391	51397	51460	51327	51613	50746	50802	34202	33935	34172	33837	33927	33928	33628	33848	33805	34275
chr2:50000001-55000000	34186	33685	33552	33732	33827	33729	33900	33823	34046	34223	34408	34340	33960	34576	33759	34198	33525	34206	34134	34141	67668	67586	68644	67901	67755	68172	67912	67715	67647	67844	67849	68209	67681	67875	67748	68241	67769	67625	68048	67663	34049	33933	34032	33823	33981	33595	34044	34007	34195	34113	101780	101110	102002	101547	102058	101102	102253	101675	102569	101502	119579	120544	120550	120574	120149	119381	120625	119596	120583	120230	102278	102044	101830	101734	102117	101586	101543	100561	101657	102286	101924	102648	103134	102720	103101	102455	103200	102549	102116	102284	101780	101773	102316	102117	101827	102268	101867	101897	101661	101571
chr2:55000001-60000000	33519	33481	33717	33332	33590	34033	33897	33859	33790	33735	33771	33649	33840	33681	33991	34213	33811	33817	33609	33495	66706	67540	66514	67257	67034	67342	67466	67027	66614	67048	67794	67916	67288	67279	67332	66614	67387	66704	67224	67181	33764	33358	33058	33720	33493	33542	33786	34029	33661	33720	117464	117174	117626	118216	117399	118228	118053	118206	117856	117215	119406	118519	118354	118630	118951	118843	118522	118916	118851	119373	118047	117811	117885	117962	117891	117176	117431	118150	117134	117746	118796	117644	118528	118587	119129	118467	118230	118694	118756	118419	118054	117529	118375	117738	117292	117102	118294	117724	118241	117576
chr2:60000001-65000000	34386	34252	33494	33879	33668	33842	33460	33885	33354	34014	117972	118181	118311	118341	118488	118432	119113	118395	118408	118478	119056	118709	118760	118332	118222	118682	118506	117641	118901	118315	118133	118560	118038	118500	117586	118259	118113	117923	117476	118013	152136	153202	151838	151618	152505	152693	151851	152332	152688	151951	33411	34156	33589	33377	33930	34029	33855	34208	33667	33519	33811	33827	33946	34197	34263	33805	33580	34166	33849	34006	33789	34458	33403	33822	33976	34328	33730	33637	34058	33977	34144	34033	34624	34048	33857	33823	34285	33984	34122	33743	33572	33740	34043	33845	33576	34003	33995	34007	34184	33909
chr2:65000001-70000000	33698	34077	33541	33885	33803	33432	33571	33755	33301	33703	33986	33621	34232	33906	33833	33940	33981	33573	33616	33893	33733	34152	33728	33994	33871	33751	33476	33645	33445	33833	33996	33889	33228	33172	33471	33877	33695	33983	33540	33730	33947	33710	33963	33965	33940	33562	33734	33938	33935	33919	33947	33531	34016	34000	34305	34130	34360	33256	33834	33423	101835	101559	101720	101468	101549	101270	102156	101820	101838	102226	16906	16841	17087	16789	16975	16780	16804	16958	17103	17039	17066	16758	17220	16753	17341	16860	16967	16715	16897	17233	119106	118370	119221	119105	117821	118304	119600	118617	117493	119140
chr2:70000001-75000000	33795	33878	33309	33605	33600	33769	33460	33351	33237	33588	33452	33922	33388	33418	33462	33835	33757	33818	33785	33526	33768	33571	33599	33347	33375	33196	33471	33946	33722	34003	33598	33443	33275	33728	33359	33658	33036	33267	33160	33778	33788	33296	33222	33566	33379	33405	33859	34095	33594	33618	33270	33690	33998	33619	33580	33517	33149	33553	33716	33388	34129	33781	33644	33542	33656	33647	33660	33828	34007	33747	83638	83340	83308	83642	84521	83395	83884	84667	84182	83870	84370	84463	84509	84747	84635	84714	84029	84233	84370	84092	33857	33793	33979	33413	33310	33406	33751	33865	33649	33653
chr2:75000001-80000000	33542	33378	33333	33216	33653	33282	33780	33812	34128	33585	100797	100183	100481	100582	101092	100461	100799	100242	99764	100558	100506	100462	100334	100518	99271	100072	100379	101104	100626	100213	100096	100710	100868	100050	100541	100555	99291	100297	99965	100611	100671	100286	100814	99868	100860	101067	100517	100563	101066	100040	34070	33442	33177	33321	33239	32519	33953	33250	33267	33143	34000	34023	33816	33812	33775	33980	33831	33646	33402	33519	33502	33469	33852	33568	33941	33546	33867	33788	33549	33510	33830	33764	33440	33510	33793	33728	33879	33817	33468	33573	33453	33882	33475	33595	33620	33696	33603	33401	33281	33570
chr2:80000001-85000000	33743	33527	34413	33711	33976	33676	33769	33755	33448	33887	84683	84938	85628	85376	84322	84918	84274	85094	84824	85507	84266	84021	84151	84431	84826	85009	84579	84661	84533	84459	83902	84469	83833	84887	84046	83958	84549	85081	85815	84819	84231	83407	84097	84561	83880	84828	84393	84502	84449	84542	33784	34158	33789	34124	33710	34091	34457	33849	33665	33708	34168	33802	33649	34079	33998	34412	33463	33868	33924	34029	33874	34392	33812	33775	33817	33837	34286	33833	33928	34200	68152	68688	68107	68297	67964	68250	68339	67960	68459	68143	101725	101797	101843	102235	102420	101371	101629	102097	101943	101681
chr2:85000001-90000000	22232	22928	22726	22687	22461	22761	22275	22328	22883	22224	22796	22565	22494	22432	22782	22848	22876	22545	22735	22818	22451	22604	22710	23061	22452	22450	22494	22183	22203	22352	22657	22241	22532	22685	22743	22662	22595	22739	22336	22529	22405	22350	22432	22442	22539	22686	22397	22633	22600	22611	22410	22675	22638	22449	22754	22307	22596	22724	22535	22388	22734	22588	22634	22689	22492	22788	22645	22691	22833	22726	67420	67599	67449	68035	67887	66905	67727	67649	67861	67299	101657	102930	102766	102378	102333	102361	102189	101261	101762	102438	22950	22785	22537	22905	22816	22682	22707	22492	22639	22619
chr2:90000001-95000000	7233	7225	7026	7248	7264	7246	7207	7269	7074	7282	7161	7139	7145	7144	7243	7413	7224	7037	7125	7075	7118	7340	7014	7134	7209	7157	7127	7256	7134	7154	7329	7065	7375	7019	7249	7029	7146	7188	7127	6940	7130	7264	7108	7077	7025	7231	7402	7177	7136	7319	7308	7163	7161	7271	7220	6968	7117	7233	7222	7148	25246	25194	25494	25351	25118	25003	25231	25317	25574	25232	7079	7254	7211	7140	7207	7280	7181	7056	7281	7260	21768	21958	21671	21550	21849	21462	21511	21423	21637	21797	14707	14150	14234	14521	14145	14256	14426	14493	14194	14519
chr2:95000001-100000000	29477	29443	29479	29768	29543	29325	29799	29696	29042	29539	29162	29243	29355	29193	29504	29022	28878	29436	29127	28568	43479	43328	43892	44012	43944	43983	43977	43936	44032	43593	43805	44251	43903	43915	44208	43704	44018	43956	44075	44772	87908	87383	88199	87716	88433	87653	87628	87004	87545	88493	29133	29459	29220	29242	29219	29209	29329	29381	28798	28897	43595	44468	44013	44224	44402	44731	43912	44519	44812	44125	29098	29208	29455	29333	28854	29080	28853	29422	29471	29187	29414	29697	29417	29818	29500	29205	29172	29761	29859	29491	29036	29348	29389	29603	29484	29282	29145	29771	29381	29354
