bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr1:200000001-205000000	18310	18114	18353	18285	18055	18016	18079	17932	18188	18082	17676	17873	17813	17909	17835	18145	17856	17617	17815	18029	18339	18241	18453	18281	17917	18370	18405	18283	18185	18424	91633	91714	91751	91494	91575	92719	91921	91513	92701	91734	18353	18875	18803	18615	18568	18669	19073	18327	18721	18739	18246	18310	18315	18389	18504	17740	18623	18287	18219	18775	35864	35928	35373	35548	35557	35086	35739	35401	35681	36310	81889	82519	81726	82544	82303	82557	82370	81653	82354	82451	82546	83180	82483	83247	82393	82624	82741	82159	82847	82878	73967	73967	73487	73419	73538	73035	74010	73844	73687	73217
chr1:205000001-210000000	17165	17434	17059	17469	17213	17238	17234	17076	17343	17592	17215	17032	16799	16785	16683	17012	16914	16873	16674	16700	17045	16808	17013	16972	17245	17099	17280	17189	16899	16875	34799	34702	34909	34566	34658	34779	34824	35231	34901	34548	17775	17670	17576	17845	17583	17371	17868	17384	17312	17496	17252	17643	17447	17402	17095	17181	17282	17156	17582	17365	33903	33746	34054	33923	34216	34043	33797	33764	33943	33699	17080	17274	17413	16752	16970	17306	17065	17108	17323	17026	17593	17296	17174	17072	17634	17104	17370	17399	17473	17450	17392	17418	17251	16893	17179	17615	17401	17734	17384	17229
chr1:210000001-215000000	18660	17704	18282	18059	18213	18351	17857	17891	18204	17862	17928	17987	17601	17876	18046	18072	17995	17675	17635	18024	18217	18465	17925	18055	18036	18308	18154	18203	18371	17945	18472	18232	18522	18420	18252	18557	18269	18241	18264	18347	18671	18600	18229	18903	18654	18400	18530	18864	18685	19119	18471	18265	18228	18456	18325	18084	18364	18515	18452	18401	17797	17781	17705	18292	17583	17550	17908	17988	17485	17914	18128	17871	18148	18139	18198	18057	18015	18377	17923	18076	54626	55121	54946	55325	55237	54979	55052	55182	54923	55217	18183	18426	18437	18436	18241	18642	18342	18429	18066	18566
chr1:215000001-220000000	17913	17896	18015	18261	18559	17962	17995	18287	17762	18432	17825	18358	17929	17906	18338	17802	17739	18008	18002	17843	18182	18110	18306	17998	18167	18121	17870	18120	18046	18184	17910	18375	18209	18121	18229	18275	18129	18147	18346	18424	18743	18502	18859	18412	18666	18392	18316	18698	18623	18357	18183	18093	18592	18499	18319	18159	18498	18264	18450	18220	17455	17979	17891	17680	17747	17833	17808	18014	17341	17244	18968	18196	18444	17870	18120	18293	18209	18058	18238	18285	18635	18020	18313	18335	18459	18269	18002	18274	18202	18085	18190	18331	17855	18338	18322	18178	18322	18323	17923	17735
chr1:220000001-225000000	17560	17965	17681	17592	17562	17745	17500	17539	17533	17588	16974	17274	17251	16952	17461	17319	17136	17258	17220	17375	17551	17585	17434	17524	17385	17453	17266	17386	17224	17540	35661	34895	35899	35730	35516	35338	35246	35554	35302	35512	26971	26958	26730	26661	27425	27572	26767	26895	26952	26494	17460	17638	17456	17565	17863	17864	17565	17786	17650	17866	17498	17306	16920	17558	17300	17083	17128	17276	17154	17341	17260	17231	17601	17356	16953	17248	17363	17077	17461	17326	17957	17676	17893	17705	17910	17362	18090	17709	17922	17860	62285	62346	61696	62087	61718	61968	61486	61785	61988	62074
chr1:225000001-230000000	17817	17839	17791	17801	17252	17704	17777	18063	17772	17773	17664	17258	17344	17533	17429	17659	17955	17894	17273	17564	53254	53291	53080	52089	53724	53074	53849	53188	52945	53184	81379	81706	81331	82018	81101	80222	81902	80997	81535	81004	26898	27674	27465	27795	26926	27222	27198	27441	27057	27526	18207	18024	18161	17771	17911	17790	18234	18008	18004	17906	35595	35194	35446	35107	34967	35062	35248	35072	35297	35601	17622	17875	17789	18009	17711	17979	17858	17818	18081	17889	17661	17949	18223	18188	17856	18189	17741	17881	17684	18069	17908	18110	18167	18066	18094	17844	17856	17903	18133	18003
chr1:230000001-235000000	18009	18121	17865	17642	18211	17855	17822	17999	17647	18092	17560	17407	17832	17640	17529	17319	17189	17390	17880	17410	18202	17838	17986	18201	17989	17586	18131	18126	18132	17884	18195	17932	18250	18465	17948	18082	18196	18225	18367	17999	18405	18812	18757	18169	18419	18201	18350	18370	18485	18428	18134	17877	17852	17906	18365	18178	17884	18336	18182	17984	35112	34974	34947	35222	34811	35446	35342	34627	35195	34879	18183	18230	18067	17939	18008	17937	18151	18177	17909	17982	18178	18215	17928	18042	17722	18268	17961	18197	18312	18305	18087	18521	18046	18158	17966	18378	18428	18079	18495	18367
chr1:235000001-240000000	17856	18343	18151	17772	18063	18163	18494	18227	18333	18149	17924	17889	18127	17986	17887	17790	17545	17781	17579	17857	18080	17985	18378	18125	18198	18137	18220	18301	18300	18123	18338	18335	18360	18224	18194	18298	18318	18490	18594	18717	93233	92603	93871	92772	93128	93408	93797	93272	92889	92922	45803	45873	46181	46416	46766	46372	45888	46140	46230	46595	44614	45125	44928	45114	44883	44455	44283	44778	44964	45059	45764	45721	45544	45760	46002	45373	45927	45582	45833	45686	45192	45459	45662	45495	44977	45792	45994	45752	45594	44960	45931	45889	45912	45804	45713	45718	46167	46031	46036	45985
chr1:240000001-245000000	15043	15092	14875	15049	14841	14561	14699	14702	14698	14898	14415	14552	14620	14571	14336	14299	14666	14470	14414	14659	51051	51875	51829	51689	51502	52087	51244	51571	51227	51154	59558	59662	59613	59769	59304	59455	60140	59276	60499	59927	14902	15287	15038	15127	15224	15283	15145	14885	15222	15126	15107	15085	14556	14759	14978	14988	14864	14874	14951	14874	50936	50490	50751	50892	51065	50883	51172	51284	50909	51521	14921	14985	14820	14806	14926	14866	14754	14903	14899	14823	15024	15138	15048	14889	14948	14956	14951	14922	15103	15012	15140	15189	14749	14878	14937	14905	14900	14789	14935	14937
chr1:245000001-248956422	11491	11692	11792	11827	11734	11810	11609	11744	11679	11605	11708	11486	11630	11284	11683	11470	11688	11295	11770	11660	11764	11952	11920	11596	11521	11868	11709	11815	11431	11813	11936	11892	11748	12006	11796	11816	11806	11834	11833	11681	12242	11909	12195	11599	12151	11883	11871	12237	12060	12118	11737	12033	11776	11905	12276	11648	11979	11837	11882	11721	11482	11525	11478	11359	11647	11646	11254	11756	11406	11526	11640	11800	12040	11854	11881	11761	11604	11717	11748	11607	11817	11928	11696	12257	11676	11765	11564	11930	12024	12226	11951	11828	12022	11936	11779	11847	12011	11655	11674	11662
chr2:1-5000000	15140	15134	15365	15184	14879	14886	15178	15272	14933	14875	15038	15363	15178	15097	15172	15031	14814	15222	14970	14838	60245	60469	60272	60292	60015	60120	59842	60180	60205	60269	60098	60301	60042	60057	59889	59801	59416	60314	60015	59963	15120	15117	15163	14943	15005	15134	15030	15140	14866	15087	15134	15140	14868	15208	15075	14681	15175	15474	15049	15190	52172	52334	52210	52750	52767	52535	52703	52094	52867	52452	15153	15176	15423	15131	15155	15112	15242	15112	15240	14993	15033	15368	15260	14882	14964	15135	15271	15246	14979	15117	14733	15039	14946	14919	14937	14936	14975	14968	15147	14896
chr2:5000001-10000000	16691	17106	16901	17031	16903	16903	16825	17144	16731	16982	16669	16737	16887	16861	17073	17109	16852	16968	17115	16911	17104	16886	16821	17012	17025	16798	17197	17125	17043	16654	17133	17149	16561	16994	16735	16945	17175	17127	16885	16615	17150	17067	17027	17009	16841	17078	17048	16850	16838	16993	50945	50373	50990	50648	51014	50526	51494	50794	50411	51272	51325	50873	50973	50951	50784	50739	51303	50864	51086	51559	51444	50901	51434	50783	50965	51013	50978	51155	50650	50906	51221	51455	50947	52005	51442	51379	51127	51654	50919	51099	50801	51224	50401	51012	51537	51161	50753	50477	50690	50790
chr2:10000001-15000000	16995	16717	17154	16762	16810	16919	16779	16785	16651	16794	17019	17001	16448	16878	17146	16555	17221	17222	16821	16981	16941	16859	16532	16855	16682	17153	17187	16439	16956	16944	17153	16824	17026	16900	16632	16839	16960	16989	16906	16738	17094	16964	16649	16663	16821	17105	16585	17033	16779	16773	16991	17064	17140	16968	17023	16917	16947	17000	16729	17110	42255	43042	42218	41958	42362	42533	42587	42530	42663	42568	17088	16937	16930	16861	16892	17209	16775	16859	17025	16785	42322	42538	42736	42259	42402	42759	42218	42186	42723	42615	16972	16910	17068	16888	16819	17129	16643	16890	17009	17054
chr2:15000001-20000000	16844	17203	16797	16698	16972	16757	17104	16955	16787	16872	17290	17104	16652	16749	17094	16768	17041	17106	16926	16812	16826	17057	16656	16917	16828	17234	16887	16681	16934	16848	16954	16956	17120	16864	17018	16871	17096	17032	16899	16581	42792	42365	42134	42082	41896	42303	42218	42557	41861	42329	16754	16969	16717	16902	16771	16957	17195	16849	16821	16927	42650	42172	42632	42968	42990	43333	42503	42309	41887	42658	17343	17015	16705	17067	16753	16725	16857	16995	17098	16877	17207	17076	17118	17096	16738	17110	17053	16984	17194	16990	16901	17146	16779	16744	16939	17005	16792	16665	16901	16667
chr2:20000001-25000000	16845	16775	17047	16893	17190	16588	16811	17101	16759	16909	16947	16903	17069	16968	16752	16795	17229	17162	16807	17201	50916	50362	50457	51002	50975	50983	51019	50975	51008	50604	67785	68122	67386	66890	66719	67786	67598	67528	67771	68376	17367	17279	16955	17205	16694	16989	16762	16834	16985	16827	25525	25325	25608	25448	25393	25275	25355	25370	25471	25195	25710	25801	25435	24802	25433	25443	25562	25328	25624	25186	25126	25337	26021	25455	25652	25321	25515	25372	25413	25196	25398	25766	25511	25734	25717	25620	25497	25544	25173	25752	25694	25202	25162	25711	25663	25498	25643	25011	25192	25456
chr2:25000001-30000000	17128	17017	17027	17104	17157	16802	17047	16958	17081	17100	17136	17163	16619	17241	17615	17118	17080	17353	17271	17231	17053	16954	17057	17275	17153	17271	16909	17229	16901	16994	76664	76152	75731	76548	76494	75871	76183	76607	76142	76825	16900	17215	16978	16759	16996	16885	16755	17103	16810	16941	17247	16913	16850	16833	16856	16871	16925	16962	16627	17061	17283	17227	16861	16887	17210	16841	17066	17149	17064	17328	17143	17058	16841	17124	17097	16953	16623	16950	17112	16798	16759	16844	17190	17196	17088	17244	17097	17006	17221	17064	17057	16910	16906	16775	16859	17011	17095	16915	16861	17116
chr2:30000001-35000000	16747	17187	17048	16708	16980	16883	16662	17012	17034	16976	17112	16865	17132	16826	17078	16840	17228	17045	16990	16866	76427	76367	75834	76009	75955	75321	75654	75723	76212	76292	75548	75981	76055	76129	75950	75270	75722	76250	76049	76243	25593	25155	24970	25327	25337	25405	25306	25601	25425	25409	17101	16916	16850	16797	17118	17065	17012	17113	17028	16841	67826	68240	67540	67637	68115	68413	68508	67772	67154	67736	16938	16614	16991	17076	17173	16821	16881	16772	16675	16722	51275	50920	51587	51171	51252	50797	50797	51588	51308	51029	51099	50406	50466	50765	50805	51027	50322	50295	50336	50821
chr2:35000001-40000000	16472	16304	16311	16484	16404	16251	16512	16458	16426	16409	16540	16479	16778	16685	16736	16299	16492	16492	16279	16591	49618	49537	49402	49512	49285	49456	49358	49195	49551	49390	48806	49187	49160	49382	49342	49250	49472	48964	49337	48915	16816	16562	16485	16252	16544	16322	16460	16684	16734	16686	57341	57621	58156	57651	57693	58328	57166	57782	56847	56940	58150	57569	57971	57909	57696	57867	57760	57888	57889	57493	57537	57687	57955	57563	57889	57551	58115	57900	58221	57210	57794	58027	57505	57814	57860	58107	57715	57427	57139	58059	57727	57482	58266	56674	57170	57493	57048	57989	57883	57138
chr2:40000001-45000000	16987	17207	16995	16856	17147	17154	16701	16837	17041	17286	16746	17237	16672	16951	17069	16973	16793	16891	16854	16889	16864	16589	16874	16733	17221	16473	16704	16651	17082	16901	42408	42676	42147	42844	42232	41783	42455	42181	42252	41906	59294	58884	59655	59215	59145	59327	58857	58947	59073	58832	16775	16831	16862	16972	17200	16842	16983	16932	17108	16860	17256	17046	16930	16912	16949	17085	17049	17242	17237	17477	16892	16945	17151	17011	16640	16881	16629	17058	17088	16793	16903	17240	17048	16941	17125	16966	17001	17101	17030	17215	16902	16886	17081	17018	16688	16925	17059	16789	16809	16973
chr2:45000001-50000000	16968	16861	17322	16740	17059	16690	16904	16743	16948	16773	16826	16848	17195	16747	17078	17213	17161	16999	16791	17208	33495	33502	33999	34368	34196	33676	33474	33795	33684	33853	33850	34079	33384	33963	33695	34392	33920	34263	33449	33791	59600	58610	59237	59116	59207	59748	59305	58707	58975	59608	16923	16887	16519	16711	16994	17027	17133	17017	16797	16653	17199	17115	17327	17032	17331	17106	16985	17207	17184	17465	17189	16788	17364	16921	16994	16827	16996	16806	16675	17296	25381	25522	25667	25029	25931	25411	25623	25840	25431	25848	16728	16866	16505	17064	17039	16919	16922	16801	17007	17257
chr2:50000001-55000000	17096	16750	17074	17134	17316	17135	16998	16769	17332	17032	17226	17169	17699	17115	16831	17046	16986	16838	16764	16876	33648	34017	34143	33947	33712	33697	33799	34211	33727	34116	34006	33738	34016	33909	33914	33437	33892	34054	33780	34018	16738	16930	17036	17067	17379	16916	17176	16804	16787	16925	50826	50416	50902	51294	51386	50620	51492	51185	50862	51206	59971	60108	60113	60455	59953	60274	59987	59955	59928	60199	50584	50632	50872	51477	51198	50956	51026	50858	50645	51660	51441	51466	51204	51797	50903	50615	51078	50722	51363	51151	50720	50754	50185	50543	50756	50933	50608	50852	50853	51114
chr2:55000001-60000000	16653	17107	16943	16706	16785	17077	16762	16948	16714	16815	16805	16893	17117	16846	16852	16992	16667	16808	16851	17069	33663	33639	33830	33703	33607	33583	33714	33220	33604	33965	34502	33550	33279	33993	33670	33413	33666	33648	33319	33351	16996	16492	16709	16594	16676	16735	16767	17108	16795	16642	59220	58893	59286	59039	58728	59197	59312	59118	58556	59312	60065	59086	59469	59637	59482	59629	59195	58738	59025	58807	59030	58660	59145	58276	58369	59099	58308	59414	58760	58132	59657	59782	59276	59193	59549	59079	59419	59361	58527	59504	58764	58981	59154	59231	59266	58544	59001	58811	58957	59235
chr2:60000001-65000000	16829	17140	16652	16781	16880	17146	16947	17058	17004	16893	59175	59282	59329	59080	59458	59150	59732	59509	59079	59472	59635	59220	58994	59208	59131	59105	59567	59712	58916	58881	58938	59126	59704	59384	59521	59124	59414	58717	59093	58396	76502	76636	76550	75625	76693	76248	75956	76682	76238	75509	16991	16760	16704	16611	16675	16975	16822	16653	17075	16991	16994	17072	16804	17089	16787	16902	17119	17389	17028	17117	16857	17064	17202	16774	16801	16810	17128	16574	16876	17169	17155	16897	17333	17165	16702	17155	16811	17009	16977	17218	17044	16888	16719	17158	17011	17189	16932	16948	16895	16940
chr2:65000001-70000000	17047	16603	16709	17002	17022	17011	17048	16863	16793	17191	16874	16833	17068	16909	16988	17101	16871	16554	16860	17150	16553	16644	16679	17180	16775	16873	16999	16987	16912	17245	16993	17024	16823	16971	16664	16551	16943	16689	16731	16864	16891	17050	17133	17178	16756	17017	16654	16907	16892	16600	16911	16714	16861	16797	17172	17056	16850	16747	16999	16830	51617	51355	50566	50210	50582	50622	51416	50976	50960	51149	8262	8310	8515	8304	8442	8469	8376	8427	8461	8695	8504	8358	8664	8699	8594	8648	8502	8497	8451	8512	59414	59045	59463	59543	59746	58903	59189	59895	59525	59544
chr2:70000001-75000000	16773	16845	16598	16847	16752	16624	16777	16435	16641	16569	16809	16832	16766	16774	16896	16937	17009	16793	16648	17190	16695	16707	16926	16787	16638	16975	16951	16741	16930	16650	16884	16824	16834	16705	16772	16549	16369	16731	16544	16503	16862	16439	16392	16872	16883	16513	16644	16652	16772	16908	16540	16803	16794	16613	16619	16777	16536	16629	16676	16566	17370	16896	16543	16696	16662	17137	16482	17032	16556	16973	41565	41321	42028	41353	42261	41807	41948	41769	41483	42018	42096	41949	42300	41831	42241	41766	42011	41919	42071	42023	16735	16824	17051	16669	17205	16910	16986	16830	16721	16988
chr2:75000001-80000000	16323	16923	16799	17237	16819	16671	17016	16713	16998	16723	50526	49903	50351	50496	50226	50153	50713	49959	50260	50346	50373	49564	50001	49874	50073	50127	50842	50421	49646	49972	49973	50016	50540	50199	50472	49851	49870	50149	50284	50116	50280	49944	50689	49741	50516	49815	50119	50824	49921	50359	16894	16675	16863	16344	17023	16474	16661	16865	16873	16805	16822	16886	16814	17096	16813	16896	16711	17000	16967	16863	16521	16930	16832	16951	16770	16466	16939	16446	16851	16695	16902	17095	16837	16866	16543	17036	16512	16832	17080	16735	16647	16934	16819	16878	16887	16937	16749	16767	17020	16806
chr2:80000001-85000000	16793	16937	17146	16812	17064	16860	17055	16605	16621	16799	42752	42507	42709	42102	42427	42072	41399	42360	42055	42566	42595	41839	42170	42246	42685	42200	41650	42926	42777	42336	42147	41842	41955	42224	42455	42719	42185	42092	42768	42258	42536	42377	41954	42435	41880	42404	42552	42706	42353	42940	16910	16925	16997	17088	16919	17060	16991	16654	16930	16769	16856	16983	16990	17162	16472	17084	17025	16877	17057	17274	17156	16849	17484	17110	16565	16968	17053	16756	16958	16804	33879	34230	34034	33905	33526	34529	33558	33637	34233	34156	51076	50985	51479	50950	50569	50942	51064	51256	50635	51298
chr2:85000001-90000000	11402	11167	11142	11242	11225	11101	11100	11328	11310	11104	11340	11478	11477	11220	11310	11176	11553	11311	11365	11071	11234	11551	11364	11548	11195	11163	11244	11148	11296	11392	11533	11452	11168	11346	11355	11265	10993	11218	11504	11250	11163	11235	11208	11530	11255	11550	11138	11151	11434	11520	11184	11169	11388	11394	11384	11254	11327	11271	11312	11295	11078	11423	11111	11340	11185	11476	11126	11350	11317	11164	33506	33837	34160	34109	33977	34036	34052	33674	33680	33652	50198	50788	50744	50926	51048	51213	50933	50965	51012	51730	11347	11322	11230	11402	11432	11199	11124	11232	11294	11295
chr2:90000001-95000000	3661	3694	3555	3614	3636	3647	3692	3670	3536	3548	3505	3588	3590	3560	3615	3730	3592	3551	3493	3490	3501	3644	3494	3582	3612	3420	3654	3686	3578	3516	3527	3622	3604	3469	3596	3515	3608	3578	3592	3561	3679	3527	3518	3608	3660	3473	3635	3611	3724	3616	3540	3514	3557	3627	3422	3503	3716	3581	3591	3530	12621	12587	12863	12748	12593	12821	12558	12522	12651	12657	3542	3698	3727	3641	3682	3525	3582	3556	3635	3705	10784	10679	10771	10622	10888	10916	10751	10703	10784	10857	7351	7197	7058	7185	7091	7223	7222	7148	7306	7272
chr2:95000001-100000000	14640	14433	14709	14699	14567	14729	14606	14657	14515	14796	14640	14740	14522	14364	14449	14462	14660	14589	14384	14384	22060	22089	21944	21796	21673	21612	21886	21895	21971	22236	21906	21757	22048	21822	21883	21730	22036	21878	21947	21886	44038	43654	44291	43761	43932	44467	43502	43791	43621	43683	14815	14719	14544	14814	14634	14187	14805	14311	14489	14521	22076	22678	22165	22586	22449	21732	22219	22182	21910	22191	14653	14876	14542	14727	14551	14505	14745	14720	14615	14561	14790	14679	14730	14836	15139	14581	14604	14698	14758	14791	14708	14476	14732	14633	14859	14740	14922	14596	14603	14752
chr2:100000001-105000000	16699	16788	16813	16937	16929	17062	17116	17331	16928	16744	0	1	0	0	1	0	1	2	0	1	0	1	1	0	0	1	1	0	0	0	1	0	2	0	1	3	1	1	0	0	0	1	1	1	1	0	1	0	0	2	17004	16714	16669	17051	16910	17234	16715	16711	16984	17001	16840	16808	16791	16908	16793	17169	16866	17076	17088	17605	16853	16876	17064	16955	16802	17142	16516	16985	16840	16959	76948	76547	76791	76154	76607	75905	77009	76962	76096	76738	16963	17356	17132	16747	16878	17080	17158	16902	17057	16913
chr2:105000001-110000000	15507	15408	15517	15415	15208	15455	15689	15444	15454	15405	15424	15219	15374	14976	15347	15558	15003	15235	15239	15078	15314	15237	15341	15327	15197	15365	15287	15344	15170	15274	38520	38318	38265	38317	38248	38412	37588	38353	38542	38261	38510	38366	38577	38617	37910	37855	38716	38097	38009	37957	69060	69186	69003	68245	68649	68919	68401	69501	68333	68851	69687	69542	69465	68887	69388	68829	69905	69485	69508	69316	68743	68697	68687	68622	67979	68928	68917	68870	69201	68205	69350	69127	69853	70187	69356	70143	69690	69385	69944	69546	68588	68930	68823	69263	68950	68883	69226	69249	68741	68649
chr2:110000001-115000000	13173	13235	13074	13119	13170	13295	13156	12834	13162	13347	13355	13234	13183	13277	13191	12883	13145	12948	13151	13086	33017	32767	32518	32310	32810	33017	32397	33253	32857	33175	32366	33223	33127	32390	32720	33183	32816	32827	32774	32851	13281	12920	13252	13136	13009	13105	13171	13071	13129	13146	26191	26210	26015	26448	26216	26393	26084	26506	26311	26123	26208	26604	26404	26637	26239	26425	26544	26325	26555	26585	26595	26015	25976	25918	25995	26252	26556	26136	26086	26274	26380	26594	26678	26420	27018	26451	26621	26057	26515	26687	26281	26463	26424	26444	26087	26156	26185	26355	26138	26462
