bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr1:200000001-205000000	182662	182813	182381	182501	182589	181377	181923	181299	182810	182113	178294	179077	178408	179229	179514	178340	177843	178713	178259	178843	181859	181688	182732	180607	182227	182569	181449	182915	181592	183157	919432	920641	921448	916314	918600	921441	921988	919164	921847	920766	186821	187892	187318	186762	186293	187366	187630	186938	187259	187009	183004	183058	183521	183643	183992	182900	183812	184443	183801	184786	356798	356627	356572	356617	356418	357637	357513	355887	356799	356640	823209	823661	821383	821935	822504	822501	820282	821546	821115	820898	827779	827989	826119	828418	827996	828098	828191	825362	828492	828111	736275	736722	734734	735207	736365	737421	737034	735353	736263	737027
chr1:205000001-210000000	171634	172007	172165	173220	171941	172272	173523	172253	173431	173115	168894	169151	168518	168773	169139	169832	169466	169472	169118	168982	172615	171531	171822	171202	172571	170610	171906	172201	171487	171577	349648	349087	349589	349292	349273	350157	348866	347962	348999	350096	176783	175028	176037	175203	176668	175441	175922	175448	175132	175309	173625	174136	174361	174093	174022	173404	174172	173240	174579	172888	338935	338352	339098	337749	339923	339103	339158	337939	338586	339411	171502	171746	171622	171562	172442	172470	172048	172099	172580	171848	174516	173498	173953	172760	174590	174570	174957	173981	174905	173814	174125	174056	173722	173571	174523	174969	173964	174029	172849	173692
chr1:210000001-215000000	181462	179968	181698	181182	180798	181859	181224	181803	180750	182088	178988	178320	178187	177985	180485	179264	178647	178008	177990	177954	181705	182209	182133	180311	180915	181454	181164	181510	181304	181847	183591	182698	184889	184380	183785	184595	183894	183489	183959	182909	187204	186822	186100	186968	186130	185539	186121	186090	186469	186629	183748	182801	183839	183568	183387	182404	184023	183666	183826	184142	178959	177731	178868	179077	178268	179133	178994	178647	178848	178583	181672	181545	182359	181980	181930	181324	182251	181752	181142	181842	550762	551519	552542	549611	549370	550631	551062	552718	549958	550967	183307	184341	182861	182709	183410	183656	183701	183966	183806	184142
chr1:215000001-220000000	180809	179925	180999	181317	181590	180982	181711	180449	181018	181256	179968	178348	180081	178924	179784	177768	178412	179803	178917	178395	180183	180783	180248	181166	179950	180948	179678	181116	180762	181127	181821	183552	183366	182137	183075	182511	182470	183114	183619	183889	185659	185764	186429	184481	185025	184838	184817	185615	184946	185331	182251	182766	183374	182686	182372	183074	182567	182550	182425	182081	177810	178171	177120	177800	177296	176923	178645	178313	177640	177470	182486	183368	182968	182750	182831	182878	182727	182622	182323	182002	180756	180806	181642	181314	181507	180848	181972	181064	181464	180829	183627	183127	182932	183683	182663	183275	183261	184236	182914	182462
chr1:220000001-225000000	176038	175592	175152	175633	176650	175930	175585	175751	176170	175024	171783	171919	171287	171351	172376	172215	171437	172551	170260	171779	174723	174759	173664	174427	174872	174677	174129	174299	174681	174871	355673	353005	355701	353710	354653	353511	354920	354329	354344	353812	270442	268757	270491	270496	270167	269614	269841	268714	269683	270016	177557	177010	178251	176594	177007	177367	177445	176591	177850	176209	172255	173063	171405	173030	171600	172557	171394	172925	171892	172541	174480	173893	173440	173851	174263	173486	173433	174873	173805	173566	178306	178230	178137	176886	178458	177095	177972	177422	178762	178511	618959	619846	618698	619832	621262	618471	621524	618751	620492	619043
chr1:225000001-230000000	178131	178478	178795	179023	179404	177908	178005	178529	177640	178001	175549	175047	174131	174234	176603	174715	174938	174996	174842	176587	532231	532026	531956	530134	531547	531010	531762	533229	531548	531122	810170	810121	811506	810042	811520	809885	810435	809640	809021	811689	273546	275163	274880	274759	272669	273635	274590	274389	273153	274283	180372	179975	180446	179803	179597	179827	180136	179798	180639	179001	352278	351145	350504	351974	350215	351760	351997	350511	352436	351896	178351	178978	179025	178524	179095	178763	178531	178808	178259	177697	180096	179810	180334	180684	179987	180325	180101	180475	179045	180069	179270	180509	179289	180442	179864	179686	180527	179558	179946	179824
chr1:230000001-235000000	179234	179195	178822	178919	180284	179781	178827	179953	179485	180592	176051	176242	175386	176150	176722	176524	175208	176173	177232	175841	179386	179918	180293	179496	180211	179625	178479	179368	179484	179706	181960	181953	181494	181880	181404	182094	181622	181074	181860	181857	184335	184076	183263	185110	185300	184173	184081	184265	184475	184083	181973	180238	181215	181220	181601	180510	181572	180808	180983	181495	351496	351465	351051	351061	351325	350562	351143	349511	351341	351224	181433	180682	180232	180465	180479	179968	180327	181070	180144	179968	182277	181819	180554	181029	180728	182232	182626	181273	181378	182910	182890	181932	182395	182874	182626	182723	182940	182063	182761	182398
chr1:235000001-240000000	181942	181831	181796	181097	181828	182398	181810	181790	181242	182569	178332	178291	178221	177654	178981	179115	177635	178354	178242	178079	180835	180264	181072	181342	181983	182528	180458	181485	181002	181780	183753	182946	183620	182567	183562	182917	183731	184156	183987	184307	931419	932561	930599	930975	931287	930847	932161	932731	932608	931114	464649	462528	463522	464217	464480	462394	463177	463393	463944	464008	449916	449123	450661	448667	450812	449511	448848	448611	451319	450042	459030	455759	456651	458425	457056	457953	457023	457955	457274	456699	456120	456485	454992	456926	454905	455132	456333	455721	455074	455052	457687	459581	457303	456998	458440	458710	456719	459774	457218	457686
chr1:240000001-245000000	148165	147797	147799	148390	148423	147421	148044	147582	147587	148076	144891	145285	145783	144831	144925	145630	144371	145320	145577	145015	516051	516587	515988	515704	514768	513732	515458	515569	514688	514580	596829	595355	595544	594703	595430	594600	597413	594885	596491	596868	150650	151405	150850	151218	150568	151016	150492	150636	152135	150511	149042	148789	148092	148716	149033	148762	149433	149558	149356	149725	508420	507867	508528	507963	510356	507130	509903	510735	509907	507757	147864	148570	147224	148073	147511	147921	148153	147710	147785	147463	149298	149215	148837	150003	149148	149528	148447	148985	150362	148855	149763	149429	149270	148941	149660	150300	148593	149271	149357	149430
chr1:245000001-248956422	117739	116842	117863	117241	117571	117177	117152	117941	117220	117867	115528	115882	115528	115051	115544	115271	116606	115722	115369	116749	117909	117905	117906	117090	117516	117764	117634	117758	117531	117303	119398	118571	118384	119329	118270	119067	119298	118676	118361	118485	121258	119992	120903	120435	120966	120235	119461	120637	120367	120175	119046	118950	119003	119019	119177	118852	118456	118203	118328	118070	115851	114932	114428	115134	115698	115296	115654	115625	114837	114621	117660	117293	117319	117833	117459	117193	117552	117561	117472	116731	117904	118793	117606	118881	117413	118845	118715	119131	118796	118313	119768	118532	119489	118865	119350	119050	118756	118464	118687	118670
chr2:1-5000000	149577	151008	150429	150594	150219	149922	149661	151159	150480	150959	150246	150846	149629	150704	150770	150318	150381	150839	150083	149474	598300	601408	601817	600996	600722	601292	600465	602804	600827	601559	600555	600184	600627	598957	597865	599408	600124	601306	600737	600419	150602	150000	150472	151102	149183	149786	149621	150405	149780	150877	149734	150739	151704	150958	150402	150105	150064	151266	150909	150340	524854	525793	526834	526705	525281	527179	526684	526747	526530	525281	150361	149479	150439	150660	150446	150160	150165	150558	150493	150802	151731	151305	150626	151149	150757	150726	151462	151463	152156	150686	150778	150486	150596	150565	151454	150821	149497	150781	150576	150254
chr2:5000001-10000000	169968	170714	170046	169684	169769	169782	168845	170048	169031	169965	169151	169272	169557	168849	169473	169656	169914	169671	170164	169586	169833	169462	169328	169753	170156	169384	170021	169689	170206	169914	169988	169042	169486	169655	169250	169955	169399	169384	169403	167842	169642	169424	169517	170103	169805	169555	168940	169020	169650	169846	511619	507626	509873	507784	508850	506896	509542	508924	508182	508166	510449	510746	511099	511265	510660	511771	510345	511438	512515	511691	512168	507767	510335	508626	508096	509302	509945	508824	507829	510156	513382	510767	512244	513084	513817	512465	512379	511212	512933	513931	508583	509735	510246	509891	510722	510156	509180	510508	509699	509846
chr2:10000001-15000000	169110	168766	169115	168915	169304	168773	168734	168701	168608	168472	168628	168991	168460	169322	170243	167790	169327	168920	168624	168663	169250	169665	168982	168969	168329	168784	170065	168426	169085	168213	168944	168884	169133	168849	168401	167798	168345	168605	168761	169450	168216	168496	168581	168140	168486	168790	169137	168332	168998	168485	169272	169100	169380	168948	168861	169320	169147	168911	169105	167893	425150	424204	424311	424182	424785	424144	425233	425369	424273	424954	169137	170016	168850	169853	170658	168936	169393	169455	169391	170086	425132	426644	426345	424702	425262	425034	424698	424585	423887	425479	169249	170031	169897	169595	167975	168659	169671	168466	169627	168866
chr2:15000001-20000000	169244	169715	170551	168348	169942	169543	169538	170545	169354	169718	169143	169687	169243	169398	169878	169189	170015	169821	167997	169239	168709	168908	169461	169147	169430	170577	169021	168604	168725	168586	169748	169517	168235	168787	168867	168572	170339	170296	169069	168051	422410	422984	422719	422248	421837	420993	421557	421915	422405	421461	168443	169127	168858	168946	169775	168800	169393	169177	168931	169562	425918	425450	424417	425798	427719	425427	425249	425374	424286	425828	169302	169682	168855	169556	168948	169307	168238	170770	168666	169175	170677	169974	170346	170093	169826	169775	170090	170904	170866	171025	169869	168824	169196	169298	169329	170007	169960	168832	168996	170466
chr2:20000001-25000000	169025	169420	169778	170106	170080	168943	169006	168383	169104	170262	169220	169730	169584	169220	169723	168977	170230	169924	169603	169538	506169	508404	506433	506625	506227	506642	508726	507264	506986	507055	675563	676109	675112	674642	675155	674828	676291	675993	674873	677720	169331	169680	168616	169285	169404	169053	169299	168994	169317	168934	255176	254756	254366	254102	254734	253444	253722	254728	254342	253852	254073	254773	254696	254402	254666	253269	253173	254475	254108	253996	254082	253482	254130	254090	254602	254450	254840	253858	254096	255387	255873	255035	254685	256487	255763	255258	255205	255877	254607	255305	254798	254119	254143	254298	254012	254824	254432	253648	253621	255322
chr2:25000001-30000000	171077	169553	170712	169498	170414	170354	170606	171504	169957	169150	170686	170451	169650	169851	170972	170255	169953	170477	170683	169856	170889	170207	170408	170914	169605	169561	170705	170536	169947	169082	765974	763915	762863	765356	763758	762039	761889	764985	763312	764167	169230	168804	168072	170032	169161	169562	168310	170387	169953	168853	170314	169636	170707	169600	170947	170568	170641	171183	170803	171772	171251	170493	170387	170468	170903	170309	170395	170614	171112	170650	169200	170150	170001	169501	169293	170112	169979	169851	169868	169224	170584	171321	170436	171507	170890	170958	172227	170041	171063	170847	170467	169565	171031	169910	169668	169859	169834	169716	170248	169869
chr2:30000001-35000000	169519	170042	169213	168032	169298	169734	169288	169583	169053	168784	169254	169373	169202	168776	169332	170121	169051	169235	169553	169027	759274	760733	757991	760586	759934	758212	759526	758544	760769	759591	759341	756924	757595	759367	760813	758586	757846	758211	757629	757368	252823	252964	252530	251639	253559	251837	253471	252535	253676	253115	169421	169341	169278	168947	169443	169390	168882	169547	169259	169494	678491	679718	678698	678592	680837	680178	679823	679833	679536	678058	169097	168444	169576	169588	168906	169030	168609	168941	167660	168854	511153	510956	510289	510915	512681	510850	509830	511599	511785	510846	507896	508051	506753	508195	509030	509658	508057	506648	507660	509353
chr2:35000001-40000000	165614	164407	165234	165627	165760	164907	164737	164183	165128	164139	165209	165024	164800	165067	164544	165126	165296	164313	164632	165334	495101	494856	493185	493409	493725	494570	495252	493943	494000	494192	491446	490764	492358	492785	492387	493583	493474	491975	492483	493083	165140	166147	164539	164539	164444	165603	164571	165220	165154	165322	575874	576013	577018	576328	575428	576930	575670	576483	575773	574498	578986	576948	579166	577304	577690	579356	579762	578259	578920	576876	577481	578088	576453	576632	576637	577002	577824	577101	576719	575658	578186	578789	578294	581606	579886	581011	579162	579911	579968	579928	578157	578375	577210	574636	575861	575812	575368	575017	577226	578247
chr2:40000001-45000000	169982	169151	169483	169269	170114	170390	169933	169962	169952	170295	169722	168386	169450	168747	169577	168805	169986	168613	169337	169226	168158	168976	169056	168642	169159	169687	169546	168915	169200	168247	421828	423441	422216	422770	422161	421102	422027	422325	421630	421447	591576	590520	591280	592761	591232	592165	590659	591524	591169	590542	170018	168715	168310	169412	169833	168748	169052	169302	169505	168475	170828	171303	170934	171127	169890	170170	170454	170335	170840	170746	169292	168800	168538	168798	168537	168831	168323	169102	169278	169191	169534	170277	171078	169705	170792	171142	170258	170052	171000	170399	168107	169187	169563	169050	168486	169394	168691	169455	168980	169288
chr2:45000001-50000000	169569	168924	169786	169385	169954	169498	168513	169381	169213	169263	170275	169336	170386	169639	169609	170076	169441	169796	169226	169927	337692	338174	338024	338407	337281	337783	337331	337900	337022	338585	339029	338997	338225	339464	337563	338352	338672	339038	339125	336794	593258	592387	593236	592689	592895	594419	593424	592973	592288	593485	169567	169197	169479	169207	169900	168379	170007	170470	169093	167910	171285	170725	170595	170314	171109	169999	170109	170430	171565	170526	170058	169185	170628	169626	169761	169303	169387	169166	169548	168819	256312	255915	256343	256717	256031	256421	256276	256623	256074	255657	168986	169541	169049	169669	169469	169256	170194	169254	170265	169648
chr2:50000001-55000000	170755	169335	170009	170075	170342	169546	169965	169795	170315	169772	170109	170479	170773	170125	169374	169792	169834	170044	170401	169787	337778	339019	340442	340098	338631	339997	340195	339992	339281	339515	338800	339268	339081	338267	338683	339396	338549	339598	339217	338286	169642	169678	170350	170151	169625	169750	169850	169740	170143	169913	509771	507033	508462	508430	509804	508401	510655	508688	508259	508213	599177	599389	598612	600545	598556	599919	597584	598164	599426	599341	510153	510013	510358	511134	509648	510537	510526	508464	508892	510897	512539	512130	511909	513358	511845	510861	513639	510937	510987	512682	509521	507627	509177	508398	509704	510318	508270	510184	508265	509243
chr2:55000001-60000000	168495	168535	168294	168144	168493	169208	168151	168155	167879	168247	167884	168944	169022	168035	169420	168636	168706	168156	168090	167967	336054	335837	335595	337104	336270	336405	336161	335436	336457	334927	337578	335640	334990	336806	335913	334998	334979	335087	334368	335867	168418	167344	167360	167644	167194	167951	168654	168607	168454	167922	587750	588281	588895	588985	588380	588660	590903	589246	588835	589398	594098	592617	592263	592708	592361	592265	591941	593355	593089	592453	589020	590195	588572	588502	588749	588863	590612	589332	587943	589000	593529	593477	592681	592073	592688	592053	591007	593024	593053	592579	589096	589352	590652	590221	588408	589273	591146	589838	589958	590310
chr2:60000001-65000000	169690	169302	169002	169001	169672	169266	169037	168850	169377	169241	593209	593008	592459	592444	593970	592172	593046	592623	593786	592929	592694	593397	592965	591466	592318	591935	592317	591683	591400	590800	591047	589147	590950	591325	589257	591441	591302	590130	589389	589542	761954	761714	762201	762471	761251	762364	762994	761829	761302	760131	168831	168704	169343	168266	168324	169630	167773	169482	168374	169531	170006	170148	170102	170309	169690	170603	170418	170605	169688	170508	170626	170099	169009	169523	169882	170108	168978	168761	170022	169390	170790	171015	170402	170147	169841	170211	170737	170054	170571	169770	169735	169794	169366	170255	168394	169624	169679	170090	169064	169633
