bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr1:200000001-205000000	72733	73048	72738	72825	72863	72021	73010	72545	72907	72754	71450	71570	71231	71315	72070	71205	71139	71277	71040	71504	72442	73057	73245	72321	73180	72915	72773	73441	72485	73342	367558	369217	368616	366032	366314	368166	369811	368916	368926	368713	74565	75319	75425	74733	74006	74860	74868	74763	74602	74921	73035	73130	72862	73114	73759	73177	73125	73894	73077	74165	142412	142979	142211	143000	142902	142749	143145	142353	142065	142981	328943	329318	328112	328886	328956	327809	329060	328092	329138	327511	331057	331852	330129	331563	330831	331497	330519	328984	331460	331866	293423	294667	293236	294926	293356	295762	294582	294034	293761	294858
chr1:205000001-210000000	68649	68346	69051	68934	69222	68886	69266	69406	68924	69829	67694	68049	67395	67890	67685	67814	67713	67698	68000	67952	68973	68088	69170	68099	69364	67802	68718	68868	68632	69145	139748	139752	140033	139158	139749	139978	139917	139102	140196	139783	70863	70329	70155	70167	70452	70030	71002	70672	70023	70006	69530	69547	69463	69282	70186	69474	69404	69676	70048	69299	135357	135585	135498	134684	136430	135819	135916	134825	135571	136327	68981	68888	68552	68512	68825	68633	68422	68922	69112	68639	69509	69642	69591	68997	69556	70010	70267	69502	70053	69482	69403	69418	69562	69760	69968	70173	69748	69548	68681	69061
chr1:210000001-215000000	72549	72110	72664	72234	72466	73117	72520	73354	72396	72854	71578	71599	71121	71134	71949	71853	71141	71021	71212	71621	72752	72981	72537	72518	72565	72570	72158	72764	72587	73109	73966	73433	74263	73947	73442	73705	73572	73583	74337	73319	75529	74790	74493	75207	74381	74033	74213	74382	74707	74967	73559	73479	73485	73293	72958	72812	73548	73989	73243	72928	72011	70930	71199	71799	71812	72118	71756	71607	71232	71335	72544	73094	72708	72914	72372	72476	72864	72663	72431	72557	220141	220856	221476	219848	219371	219943	220341	221423	220298	220855	72805	73479	73330	72968	73584	73033	73929	73174	73774	73896
chr1:215000001-220000000	72401	71757	72967	72515	72515	72552	72724	72224	72181	71982	71627	71715	71776	71598	72312	71260	71442	71911	71283	71239	72466	72070	72267	72509	72499	72042	71907	72373	72068	72764	72072	73475	73394	72467	73171	72794	72904	72859	74178	73534	74808	74435	74174	74144	74175	74050	74610	74146	73654	73725	73006	73497	73279	73087	72533	73622	73412	73369	73451	72401	71416	71063	70947	71120	71143	71292	71888	70687	70763	71043	72722	73378	73188	72637	73681	72897	72618	72821	73157	72701	71888	72387	73243	72389	72611	72495	71982	71900	72156	72625	72941	72888	73465	73559	73070	73470	73050	73183	73545	72739
chr1:220000001-225000000	70681	70516	70378	70202	70866	70050	70161	69893	70328	69798	68585	68515	67933	68882	69180	68722	68735	69064	68457	68506	70283	70158	69611	69134	69791	69861	69605	69336	70028	69628	142938	141072	142628	141632	141735	141522	142102	141392	141876	140838	108565	107491	108425	107853	108034	107560	108171	107936	107208	108238	70826	70796	71101	70540	70672	71377	71078	70920	71189	70231	68604	68984	68648	69100	69121	69033	68186	69045	68530	69235	69802	69370	69474	69658	69822	69935	69020	69809	69314	69703	71957	70840	70938	70523	71292	71484	70539	71247	71215	71168	247913	247742	247360	247409	249362	247740	248758	246554	248333	247643
chr1:225000001-230000000	71882	71280	72211	71638	71681	71261	71135	70932	71573	71087	70523	70147	69679	69810	70404	70346	70321	69933	69865	70623	212973	212339	212753	211959	212558	211995	210668	212987	212870	212675	324130	324277	324659	323622	325147	325340	324706	323572	322426	323959	108721	110681	110131	110146	108294	109720	109738	109167	109506	109406	72356	71831	72048	71960	71732	72272	72553	71240	71961	71753	141070	140955	140306	140949	140046	140429	140985	140276	140391	141278	71302	71998	71983	71290	71839	71331	71557	71729	71129	71012	72195	72231	72122	72351	71488	72057	71874	72249	72044	71835	71001	72459	72044	71914	71681	71932	72187	71945	71641	72060
chr1:230000001-235000000	71516	72066	71724	70993	72285	71565	71644	71333	71790	72767	70608	70759	70133	70338	70948	70719	69894	70213	70492	70777	72189	72177	72270	71838	71897	71956	71268	71873	71831	72200	72715	73066	72516	72268	72845	72911	72728	72385	72489	72701	73108	73424	72582	74020	73796	73680	73666	74095	73460	73887	72517	71857	72754	72351	73159	72406	72561	72088	72525	72181	140979	139936	140255	140749	140255	140528	140356	138999	140842	140683	72817	72113	72295	72304	72057	72145	71933	72044	71965	71940	72837	72770	71811	72936	72182	72403	73345	72047	72397	73290	73332	72660	73063	73188	72446	73466	73555	73067	72851	72736
chr1:235000001-240000000	73110	72648	73639	71829	73184	72555	72314	72637	72473	72740	71930	71534	71445	70630	71281	71198	70712	71448	71266	70848	72485	71864	72209	72597	72819	72408	72699	72694	72161	72535	73884	73199	73821	72917	73822	73293	73483	73688	73726	73813	372815	372327	371596	373029	371868	372457	372436	371895	372646	372343	185887	185263	184849	186190	186199	184823	184681	186367	186145	185262	180198	180197	180357	179766	180354	180001	179397	179553	180472	179068	183661	181464	182647	182942	183263	183535	183207	182801	183342	183214	182727	182460	181803	182466	182307	181585	183166	182159	181873	182403	183073	183682	182648	181981	182703	182706	182123	183523	183496	183479
chr1:240000001-245000000	59507	59454	59676	58926	59416	59004	59233	59293	59048	59353	57821	57941	58186	57977	57427	58138	57721	58307	57658	58134	205595	206274	206857	206553	206255	205444	206364	206486	206775	204943	239091	237920	238378	238617	237525	237852	238551	237652	238522	238844	60273	60482	60729	60529	60383	60809	60530	60373	60574	59555	60040	59436	59119	59791	59229	59441	59781	59709	59545	59912	202857	202996	203376	203464	204348	202417	203127	204902	203700	203121	58815	59757	58846	59308	58897	59237	59315	59318	59537	58761	59694	59678	59572	60084	59645	59608	59793	60381	59856	59638	59697	60115	59377	59703	60107	60444	59810	59735	59889	59645
chr1:245000001-248956422	46793	46758	47493	47282	47195	47053	46861	47580	46831	47109	46261	46393	46170	45566	46376	45999	46945	46617	45975	46700	47292	47436	47148	46578	46882	47207	47267	47063	46874	46928	47784	47508	47458	47848	47172	47202	47489	47856	47371	47456	48336	47940	48622	48248	48202	47892	47708	47972	48148	48136	47806	47383	47380	47206	47146	47688	47545	47123	47275	47248	46429	46151	45919	46341	46177	45750	46301	46626	46259	46117	46776	47001	46646	47045	46655	47152	46937	47352	47031	46879	47177	47499	46935	47504	46822	46913	47557	47460	47466	47322	48027	47622	48044	47294	47981	47692	47377	47738	47337	47580
chr2:1-5000000	59785	60758	60145	60346	60359	59893	59652	60738	60022	60299	59969	60556	60203	60602	60193	59970	60410	60164	60017	59660	238591	240689	240727	241088	240186	239378	240319	241212	240686	241491	240835	239603	241074	238377	238026	240429	239301	239456	239826	240606	60310	60227	60542	60417	60328	59534	60140	60525	59807	60795	60332	60150	60816	60158	60467	60010	60225	61176	60575	60028	209551	210100	211237	210237	209127	211009	210375	210922	210746	210375	59711	59804	60618	60294	60464	60432	60107	60756	60117	60182	61216	60264	60034	60451	60599	60257	60247	60771	61238	60503	59926	60093	60257	59962	60573	60377	59385	60245	60672	60005
chr2:5000001-10000000	67523	68025	67658	67438	68142	67855	67616	67982	67606	67842	67745	67966	68377	67817	67653	67342	67745	67600	67892	67958	68014	67383	67470	67822	67869	67879	68402	67588	68637	68010	68199	67382	67975	67687	67476	67301	67422	67716	67830	66854	67850	67556	67726	68044	67953	67903	68228	67752	67961	67533	203651	203832	203694	203367	203904	202802	205224	203776	202900	203726	203781	203833	204030	204587	205529	204002	204060	203798	205383	204268	204874	202614	202780	203730	204330	204038	204608	203974	203480	203493	205048	204556	205051	205246	205923	205786	205147	203528	204652	206078	203045	203561	203406	203148	205145	203913	203717	204307	204664	204283
chr2:10000001-15000000	67600	67795	67351	67896	67849	67471	67753	67504	67427	67390	67997	67715	67462	67522	68097	67413	67847	67539	67709	67828	67532	67662	67181	67256	67111	67587	67980	67178	67468	67042	67304	67523	67898	67339	67262	67134	66965	67254	67713	67978	66907	66865	67206	67058	67526	67797	67870	67001	67429	67629	67922	67851	67875	68029	67785	67858	68189	67833	67437	67033	170106	170074	169865	168909	170319	169276	171274	169904	169486	169594	67834	68024	67595	67869	68646	67570	67969	68112	67605	68119	170389	170786	170221	169844	170677	169853	170176	170304	169560	170278	67817	67870	67369	67303	67288	67333	68043	67509	68008	67658
chr2:15000001-20000000	67777	68069	68402	67376	67941	67530	67982	68247	67866	67882	67999	68359	67849	67998	68387	67143	67613	68230	67512	67991	67107	67206	68057	67656	67439	68095	67804	67513	67427	67623	67327	67740	67311	67201	67561	67867	68133	67951	67620	66955	169070	169633	169729	168947	169325	167723	169004	168640	168684	168153	67540	67482	67723	68112	68462	68186	67495	67542	67258	67489	169867	170788	169947	170126	171623	170707	169983	170071	169229	171102	67864	67753	67310	68334	68121	67975	67311	68447	67399	67903	67821	68076	68292	67522	68109	67602	68024	68099	68089	68397	68153	67219	67635	67786	67997	67927	68426	67317	67130	67600
chr2:20000001-25000000	67824	67621	67454	67989	68481	67591	67803	67507	67653	67751	67867	68023	67784	68026	67831	68154	67955	67902	67716	67886	202019	202404	202744	202683	202878	202213	203775	203541	203878	202901	269801	270196	269967	269475	270088	269515	271007	269828	269302	270676	67828	67577	66822	67888	67757	67278	67608	67397	67581	67189	102169	101801	101931	101456	101529	101757	101427	102484	101171	101201	101435	101774	101710	101396	102115	101135	101400	101386	102061	101999	101096	101107	101913	101988	101710	101856	102038	101062	101760	101599	102668	101606	102002	102755	102513	102233	102203	102461	102489	102058	101968	102204	102026	102063	101156	102450	102370	101110	101567	102097
chr2:25000001-30000000	68550	67294	67996	67989	68476	68070	67939	68535	68127	67160	68447	68352	67356	67692	68578	68101	68354	68146	68219	67553	68484	68765	68219	68552	67900	67590	68425	68254	68093	68040	306362	305439	305136	306887	305473	304754	305192	306263	306246	306473	67889	67559	67208	68208	67501	68034	67081	68169	68111	67566	68201	67591	68115	67513	68300	67982	68399	68257	68521	68181	68634	68387	68475	68029	67997	68379	68198	67684	68602	68277	67460	68359	68018	68090	67909	68168	67854	67850	67967	67644	67956	68365	67812	68746	68182	68568	69221	68186	68239	68324	68650	67634	68667	67720	67137	67942	68697	68120	67745	67634
chr2:30000001-35000000	67899	68082	67634	67221	67374	67776	67984	68156	67470	67370	67708	68147	67878	67563	67591	68600	67449	67806	67439	67811	304182	304897	303121	303587	303671	303414	304604	304183	303842	304315	303678	303502	303225	304353	303389	302238	303096	302675	303680	302620	101036	101290	100984	101008	100869	100839	101162	101598	101900	101098	67656	67298	67771	67795	67998	67573	67379	68121	67615	68089	270428	272313	271899	271392	272097	271474	271554	271995	272643	271802	67521	67271	67548	67547	67703	67404	67373	67355	66705	67447	203908	204420	204360	203788	205018	203660	204139	204490	205147	204167	202549	203140	203160	202999	203214	204357	204008	202607	203914	203863
chr2:35000001-40000000	66314	65861	66070	66242	66616	65602	65849	65650	66199	65496	66071	66301	65816	66014	66344	65752	66401	65940	66368	65923	198113	198019	196844	197956	197022	198786	198430	197410	197463	197636	196665	196084	195996	197387	196142	197061	196502	197584	196689	197325	66123	66304	65634	65570	66192	66553	66425	65252	66390	66367	229695	230292	231293	230736	230415	231037	230246	230282	230828	228842	231981	230794	231377	231055	231976	232522	231456	232300	231700	230296	230718	231183	230499	231314	230995	230039	231266	229947	230559	229955	230860	231581	230064	232541	231955	232502	231123	232278	232473	231654	231156	230609	230491	229157	230716	230055	229280	229153	231390	231463
chr2:40000001-45000000	68173	67840	67660	67810	68227	67826	68150	67968	67605	68047	67911	67112	67793	67676	67820	66928	67629	67568	67269	67272	67393	67400	67267	67940	67401	67745	67629	67416	67746	67183	168572	168971	168984	169228	169331	167972	169224	168918	168327	168444	236264	236502	237560	237078	236095	236951	236679	237351	236543	237198	68212	67872	66922	67248	68136	67358	67391	67382	67929	67440	68487	68279	68350	68923	68163	68353	67954	68077	68264	68524	67282	67476	67863	67378	66804	68095	67368	67901	67088	67604	67812	68812	68170	67334	68310	68770	67880	68437	68378	67816	67577	68249	68197	68176	67755	67721	67228	67855	67309	67606
chr2:45000001-50000000	67696	67360	67696	67895	68421	67670	67318	67230	67531	68155	68545	67747	68157	67777	67981	68211	67369	68281	67838	68085	134850	135524	135825	134631	134499	135456	135498	134378	134978	135083	135731	134622	135114	135281	133959	135395	135128	135154	135566	134030	237249	237251	237540	238217	237432	238010	237796	237096	236514	237151	67656	67432	67630	67776	67658	67254	68112	68473	67871	67031	68359	67896	67649	68380	67913	68453	68110	68124	69034	67999	68114	67850	68472	67851	68076	68264	67919	67785	68401	67508	102624	101675	102361	102416	102946	102546	102580	103051	102379	102197	67581	67793	68156	67455	67740	67615	68487	67691	67793	67513
chr2:50000001-55000000	68226	67722	68288	68196	68020	67717	68048	68297	67782	68279	68313	68264	68193	67899	68065	67773	67879	67813	68559	68096	135472	135614	136863	135951	135042	135491	136007	136114	135753	136351	135280	135584	135604	135703	135558	135935	135950	135600	135592	135677	67214	68064	68368	68510	67496	67959	67721	68005	68417	68001	203292	203402	204132	203939	204433	204091	204287	202973	204271	202721	239439	239896	239782	241180	239301	240128	239042	239138	239892	239972	204334	204223	204743	204623	203987	204330	204084	203868	203221	204359	204516	204678	204863	205920	205166	204532	205976	204480	205323	205400	204166	203490	203288	203273	204412	204935	202539	203545	202580	202747
chr2:55000001-60000000	67796	67161	67690	67451	67570	67704	67294	67477	67237	67249	66649	67344	67821	66880	67590	67257	67060	67082	66614	67029	133520	134475	134542	134691	134089	134354	134831	133715	134868	134742	135709	134025	133912	134059	134361	134092	133367	133503	133448	134435	67045	66642	66760	67114	66804	67639	67373	67657	67194	66408	234719	236291	235789	234996	236149	236526	236080	235810	236215	236789	237842	237400	236816	237518	236454	236816	237090	236759	237828	236842	236096	235899	235373	235338	234848	235893	236993	235529	234798	235662	238047	237780	236543	237370	236837	236193	236554	237039	237155	236878	235994	235965	235719	235617	235425	235166	235179	236243	235818	236305
chr2:60000001-65000000	67993	67421	67205	67914	67627	66905	67392	67793	67951	67864	237386	235986	236340	237176	237722	237660	237397	237317	237355	236660	236747	237420	236818	236713	237313	236740	237291	236902	237938	236174	237700	235369	235499	236719	235698	236322	237129	234670	235427	235385	305312	304728	304739	304914	304132	304999	305254	305506	304462	304856	67742	68102	67658	67460	67638	67385	67024	67879	67390	68257	67872	68080	68513	68021	67724	67998	67935	67933	67757	68134	68018	68010	67283	68042	68261	67636	67439	67701	67751	67681	68894	68419	68378	67873	67606	68287	68861	68032	68177	67796	67522	67661	67682	67918	67388	68020	67839	68176	68049	67567
chr2:65000001-70000000	67826	67521	67389	68062	67785	67772	67923	68330	67394	68251	67870	66637	68208	67579	68047	67715	67803	67592	67747	67493	67366	67729	67760	67478	66980	67750	67340	67676	67458	67425	67274	67321	67267	66964	67232	67636	67759	67934	67217	67117	67573	67386	67235	67603	67291	66872	67480	68112	67370	67516	67233	67394	67840	68094	67712	67698	68034	67076	67354	67255	202636	203099	203095	202650	202834	202791	203542	203179	203378	202810	33524	33885	33927	33820	33852	33617	33426	34189	33723	33633	34469	33984	34064	33626	34198	34167	33965	33690	33745	33899	237368	237284	237324	237784	238367	237975	238165	237579	236551	237193
chr2:70000001-75000000	67316	67384	66705	66730	67172	67694	67017	67389	67058	67423	67023	67679	67163	67302	67316	67495	67845	67302	66821	67565	67043	67433	67114	67365	66975	67808	66834	67057	66746	67340	66130	67252	66347	67099	66914	66650	66324	66392	66956	67066	66934	66190	66515	66270	66888	66686	67617	67277	67128	67256	67277	66913	67516	67541	67200	66880	66676	66823	66581	67453	68007	67502	67870	66656	67215	67859	67626	68033	67373	67734	166842	167324	168289	167817	168178	166955	167209	167282	167200	166873	168165	168818	169434	169506	168576	169019	168517	168663	168319	168210	67481	67547	67493	66860	67323	66924	67831	66629	67263	67065
chr2:75000001-80000000	67175	67133	66532	67380	67147	67713	66862	67345	67668	66706	201937	201689	201790	201439	200563	201503	201565	200173	200545	201657	200440	200150	200543	199723	200272	200061	200210	201185	200390	200450	199903	201376	201199	200998	200553	201048	199905	201991	201040	200567	200959	201062	200836	200756	200982	201732	200630	201469	201588	200697	67008	67236	66437	66872	66753	66452	67199	67048	66505	66989	67497	67860	67918	67917	67282	68035	67799	67527	67248	67567	66786	67207	66946	66921	67151	67170	67161	67122	67594	66880	67117	67462	67246	66918	67630	67157	66968	67297	67591	67182	67586	67666	66922	67026	67782	66983	67099	67175	67382	67846
chr2:80000001-85000000	67177	67573	68216	67590	68365	67504	67368	67764	67378	67788	169799	169502	169070	168750	169717	169021	168004	169903	169142	169607	169196	168042	169797	169557	170602	168568	168699	169658	168531	169551	167858	168700	168803	169038	168993	169816	168908	168869	169441	168774	170698	168595	168975	169345	169317	169527	168878	169379	169078	169071	67574	67810	67618	68093	67448	67399	68341	67355	67774	68106	67603	68021	67834	68527	67957	68642	67881	67889	67784	68323	67668	68250	68063	67756	67015	68201	67889	67575	68227	67886	135481	136698	136129	135773	135740	136344	136278	135941	136986	136196	203632	203650	203530	202044	205150	204025	203846	203181	202515	204217
chr2:85000001-90000000	45125	45145	44894	45089	45010	44847	44786	44941	45195	44904	45429	45105	45310	45091	45372	45352	45897	45227	44714	45231	45103	45318	45266	45060	44919	45184	45322	44897	45365	44411	45222	45354	45015	44816	45226	44972	44643	45627	44808	45462	44788	44874	44060	45148	45282	45297	44820	45437	44671	45013	45002	45002	45213	45416	45207	44922	45030	45355	45036	45325	45308	45298	45101	45406	45029	45740	45332	45248	45420	45518	135198	135948	135979	135878	136648	135891	135938	135724	135939	134936	203091	204996	204524	203798	203265	204676	203521	203873	203788	205148	45246	45555	45546	45423	44907	45553	45645	44901	45363	45214
chr2:90000001-95000000	14558	14566	14350	14492	14294	14471	14497	14251	14348	14341	14477	14478	14408	14401	14568	14452	14269	14178	14458	14348	14535	14155	14268	14331	14320	14191	14310	14447	14418	14464	14421	14287	14448	14141	14299	14159	14137	14417	14334	14105	14468	14474	14395	14423	14427	14159	14469	14566	14375	14513	14153	14242	14309	14250	14150	14275	14461	14215	14140	14134	50713	50775	50826	50744	50465	49989	50518	50695	50392	50733	14271	14340	14186	14543	14348	14464	14292	14035	14632	14206	43550	43748	43370	43116	43534	43271	43335	43070	43238	43724	28757	28604	28712	28666	28538	28817	28996	28725	28703	28405
